applicable,audit_file,calculation_reason,denominator,metric_name,numerator,observation_value,patient,question_id,question_number,reason_not_applicable,system,turn_id
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,65526,65526,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,rolling_summary,1a121d5e-6578-4176-9a64-b7a205a83f78
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,12,12,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,rolling_summary,1a121d5e-6578-4176-9a64-b7a205a83f78
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,65526,65526,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,rolling_summary,1a121d5e-6578-4176-9a64-b7a205a83f78
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,65538,65538,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,rolling_summary,1a121d5e-6578-4176-9a64-b7a205a83f78
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,65526,65526,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,rolling_summary,1a121d5e-6578-4176-9a64-b7a205a83f78
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,16182,16182,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,dense_rag,5807771b-bfab-411a-b97f-7aaa208081c3
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,37,37,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,dense_rag,5807771b-bfab-411a-b97f-7aaa208081c3
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,16182,16182,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,dense_rag,5807771b-bfab-411a-b97f-7aaa208081c3
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,16219,16219,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,dense_rag,5807771b-bfab-411a-b97f-7aaa208081c3
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,16182,16182,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,dense_rag,5807771b-bfab-411a-b97f-7aaa208081c3
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,25920,25920,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,hybrid_rag,720d9123-527f-4d0d-8b02-ccada6b61f71
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,33,33,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,hybrid_rag,720d9123-527f-4d0d-8b02-ccada6b61f71
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,25920,25920,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,hybrid_rag,720d9123-527f-4d0d-8b02-ccada6b61f71
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,25953,25953,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,hybrid_rag,720d9123-527f-4d0d-8b02-ccada6b61f71
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,25920,25920,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,hybrid_rag,720d9123-527f-4d0d-8b02-ccada6b61f71
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,127759,127759,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,hippo_rag,93281d48-0ab2-4b9f-ad3d-8149d80de723
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,25,25,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,hippo_rag,93281d48-0ab2-4b9f-ad3d-8149d80de723
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,127759,127759,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,hippo_rag,93281d48-0ab2-4b9f-ad3d-8149d80de723
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,127784,127784,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,hippo_rag,93281d48-0ab2-4b9f-ad3d-8149d80de723
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,127759,127759,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,hippo_rag,93281d48-0ab2-4b9f-ad3d-8149d80de723
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,125722,125722,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,csm,a3ad416c-5400-4306-a009-0ba41bc63e90
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,33,33,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,csm,a3ad416c-5400-4306-a009-0ba41bc63e90
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,125722,125722,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,csm,a3ad416c-5400-4306-a009-0ba41bc63e90
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,125755,125755,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,csm,a3ad416c-5400-4306-a009-0ba41bc63e90
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,125722,125722,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,csm,a3ad416c-5400-4306-a009-0ba41bc63e90
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,126194,126194,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,graph_rag,b0ac1a3d-ccba-47dc-9d0a-b011e90f7b92
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,7,7,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,graph_rag,b0ac1a3d-ccba-47dc-9d0a-b011e90f7b92
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,126194,126194,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,graph_rag,b0ac1a3d-ccba-47dc-9d0a-b011e90f7b92
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,126201,126201,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,graph_rag,b0ac1a3d-ccba-47dc-9d0a-b011e90f7b92
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,126194,126194,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,graph_rag,b0ac1a3d-ccba-47dc-9d0a-b011e90f7b92
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,6719,6719,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,long_context,cd2fd90f-1faf-450f-9392-d073d576d653
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,12,12,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,long_context,cd2fd90f-1faf-450f-9392-d073d576d653
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,6719,6719,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,long_context,cd2fd90f-1faf-450f-9392-d073d576d653
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,6731,6731,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,long_context,cd2fd90f-1faf-450f-9392-d073d576d653
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,6719,6719,SYN-CSM-003,07dad0fb-83da-47f4-9994-a025b0de8c54,4,,long_context,cd2fd90f-1faf-450f-9392-d073d576d653
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,126181,126181,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,graph_rag,0e5ce13b-4182-453e-8896-f9c35f3b5a4e
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,7,7,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,graph_rag,0e5ce13b-4182-453e-8896-f9c35f3b5a4e
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,126181,126181,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,graph_rag,0e5ce13b-4182-453e-8896-f9c35f3b5a4e
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,126188,126188,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,graph_rag,0e5ce13b-4182-453e-8896-f9c35f3b5a4e
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,126181,126181,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,graph_rag,0e5ce13b-4182-453e-8896-f9c35f3b5a4e
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,24981,24981,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,hybrid_rag,220789e9-ac5b-49be-b431-f0dd911a3d7b
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,34,34,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,hybrid_rag,220789e9-ac5b-49be-b431-f0dd911a3d7b
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,24981,24981,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,hybrid_rag,220789e9-ac5b-49be-b431-f0dd911a3d7b
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,25015,25015,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,hybrid_rag,220789e9-ac5b-49be-b431-f0dd911a3d7b
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,24981,24981,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,hybrid_rag,220789e9-ac5b-49be-b431-f0dd911a3d7b
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,126097,126097,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,csm,640dcc39-fb69-4fec-8012-1341a3b6a525
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,30,30,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,csm,640dcc39-fb69-4fec-8012-1341a3b6a525
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,126097,126097,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,csm,640dcc39-fb69-4fec-8012-1341a3b6a525
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,126127,126127,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,csm,640dcc39-fb69-4fec-8012-1341a3b6a525
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,126097,126097,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,csm,640dcc39-fb69-4fec-8012-1341a3b6a525
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,24900,24900,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,dense_rag,98e02991-3f14-4280-bf8b-a5d3060c1e1f
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,33,33,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,dense_rag,98e02991-3f14-4280-bf8b-a5d3060c1e1f
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,24900,24900,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,dense_rag,98e02991-3f14-4280-bf8b-a5d3060c1e1f
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,24933,24933,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,dense_rag,98e02991-3f14-4280-bf8b-a5d3060c1e1f
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,24900,24900,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,dense_rag,98e02991-3f14-4280-bf8b-a5d3060c1e1f
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,11521,11521,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,long_context,b64715ed-fe85-44a7-b742-c12ad10a383d
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,11,11,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,long_context,b64715ed-fe85-44a7-b742-c12ad10a383d
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,11521,11521,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,long_context,b64715ed-fe85-44a7-b742-c12ad10a383d
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,11532,11532,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,long_context,b64715ed-fe85-44a7-b742-c12ad10a383d
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,11521,11521,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,long_context,b64715ed-fe85-44a7-b742-c12ad10a383d
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,126438,126438,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,hippo_rag,cd3cc352-700f-48ac-bf30-9df677e44581
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,22,22,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,hippo_rag,cd3cc352-700f-48ac-bf30-9df677e44581
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,126438,126438,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,hippo_rag,cd3cc352-700f-48ac-bf30-9df677e44581
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,126460,126460,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,hippo_rag,cd3cc352-700f-48ac-bf30-9df677e44581
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,126438,126438,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,hippo_rag,cd3cc352-700f-48ac-bf30-9df677e44581
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,66531,66531,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,rolling_summary,f167c259-8e5b-4282-aae8-272f0be7fa83
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,8,8,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,rolling_summary,f167c259-8e5b-4282-aae8-272f0be7fa83
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,66531,66531,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,rolling_summary,f167c259-8e5b-4282-aae8-272f0be7fa83
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,66539,66539,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,rolling_summary,f167c259-8e5b-4282-aae8-272f0be7fa83
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,66531,66531,SYN-CSM-003,c89f4283-5571-478e-9046-b564fa3cbd32,5,,rolling_summary,f167c259-8e5b-4282-aae8-272f0be7fa83
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,66060,66060,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,rolling_summary,08761f15-0dc9-4732-8fd9-e4db7eaccdd8
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,10,10,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,rolling_summary,08761f15-0dc9-4732-8fd9-e4db7eaccdd8
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,66060,66060,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,rolling_summary,08761f15-0dc9-4732-8fd9-e4db7eaccdd8
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,66070,66070,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,rolling_summary,08761f15-0dc9-4732-8fd9-e4db7eaccdd8
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,66060,66060,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,rolling_summary,08761f15-0dc9-4732-8fd9-e4db7eaccdd8
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,21511,21511,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,dense_rag,3d6d655e-836d-43c1-8123-6e9d5a0d54c9
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,35,35,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,dense_rag,3d6d655e-836d-43c1-8123-6e9d5a0d54c9
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,21511,21511,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,dense_rag,3d6d655e-836d-43c1-8123-6e9d5a0d54c9
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,21546,21546,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,dense_rag,3d6d655e-836d-43c1-8123-6e9d5a0d54c9
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,21511,21511,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,dense_rag,3d6d655e-836d-43c1-8123-6e9d5a0d54c9
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,125924,125924,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,hippo_rag,4f166522-c8f0-4f15-81be-21b870aeb0b5
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,23,23,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,hippo_rag,4f166522-c8f0-4f15-81be-21b870aeb0b5
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,125924,125924,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,hippo_rag,4f166522-c8f0-4f15-81be-21b870aeb0b5
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,125947,125947,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,hippo_rag,4f166522-c8f0-4f15-81be-21b870aeb0b5
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,125924,125924,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,hippo_rag,4f166522-c8f0-4f15-81be-21b870aeb0b5
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,21054,21054,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,long_context,5d5b68e8-6527-41d2-985b-cca91f95cbad
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,9,9,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,long_context,5d5b68e8-6527-41d2-985b-cca91f95cbad
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,21054,21054,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,long_context,5d5b68e8-6527-41d2-985b-cca91f95cbad
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,21063,21063,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,long_context,5d5b68e8-6527-41d2-985b-cca91f95cbad
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,21054,21054,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,long_context,5d5b68e8-6527-41d2-985b-cca91f95cbad
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,17122,17122,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,hybrid_rag,86a2c081-d62d-4d47-87d0-743f26a7c798
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,35,35,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,hybrid_rag,86a2c081-d62d-4d47-87d0-743f26a7c798
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,17122,17122,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,hybrid_rag,86a2c081-d62d-4d47-87d0-743f26a7c798
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,17157,17157,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,hybrid_rag,86a2c081-d62d-4d47-87d0-743f26a7c798
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,17122,17122,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,hybrid_rag,86a2c081-d62d-4d47-87d0-743f26a7c798
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,126037,126037,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,csm,b51a503e-caa1-467d-b632-fae1f336fd53
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,43,43,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,csm,b51a503e-caa1-467d-b632-fae1f336fd53
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,126037,126037,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,csm,b51a503e-caa1-467d-b632-fae1f336fd53
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,126080,126080,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,csm,b51a503e-caa1-467d-b632-fae1f336fd53
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,126037,126037,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,csm,b51a503e-caa1-467d-b632-fae1f336fd53
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,126046,126046,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,graph_rag,d1e13121-e162-446d-980e-46a3de524a83
True,latency_definition_audit.csv,stored_retrieval_or_csm_activation_duration_ms,1,retrieval_activation_latency_ms,8,8,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,graph_rag,d1e13121-e162-446d-980e-46a3de524a83
True,latency_definition_audit.csv,primary_processing_latency_excludes_intentional_request_delay_and_quota_backoff,1,processing_latency_ms,126046,126046,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,graph_rag,d1e13121-e162-446d-980e-46a3de524a83
True,latency_definition_audit.csv,retrieval_plus_provider_generation_latency_without_configured_request_delay,1,operational_wall_clock_latency_ms,126054,126054,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,graph_rag,d1e13121-e162-446d-980e-46a3de524a83
True,latency_definition_audit.csv,stored_llm_call_processing_duration_ms,1,p95_latency,126046,126046,SYN-CSM-003,9ad22abe-1acd-4e4d-bb71-4827ae2cb1a8,6,,graph_rag,d1e13121-e162-446d-980e-46a3de524a83
True,latency_definition_audit.csv,stored_provider_generation_latency_ms_excludes_external_request_delay_column,1,provider_generation_latency_ms,66696,66696,SYN-CSM-003,721ef671-2582-4545-9e29-b973428ddc3a,7,,rolling_summary,2401049d-60b4-4fc7-adb9-27a672ead88b
