metric_name,comparison,paired_sample_count,mean_difference,median_difference,effect_size,raw_p_value,adjusted_p_value,ci_low,ci_high,test_result,reason
expected_calibration_error,csm_v4_vs_csm_v3,45,0.002775925925925932,-0.0,0.01332648215528122,0.5715881884098053,0.6856405879532931,-0.05457967592592591,0.07106689814814812,computed,NULL
fabricated_citation_rate,csm_v4_vs_long_context,45,0.0,-0.0,NULL,NULL,NULL,0.0,0.0,computed,NULL
fabricated_citation_rate,csm_v4_vs_rolling_summary,58,0.0,-0.0,NULL,NULL,NULL,0.0,0.0,computed,NULL
fabricated_citation_rate,csm_v4_vs_dense_rag,58,0.003134796238244514,-0.0,0.13130643285972254,NULL,NULL,0.0,0.009404388714733541,computed,NULL
fabricated_citation_rate,csm_v4_vs_hybrid_rag,58,0.0,-0.0,NULL,NULL,NULL,0.0,0.0,computed,NULL
fabricated_citation_rate,csm_v4_vs_graph_rag,59,0.0,-0.0,NULL,NULL,NULL,0.0,0.0,computed,NULL
fabricated_citation_rate,csm_v4_vs_hippo_rag,59,0.0,-0.0,NULL,NULL,NULL,0.0,0.0,computed,NULL
fabricated_citation_rate,csm_v4_vs_csm,56,0.0,-0.0,NULL,NULL,NULL,0.0,0.0,computed,NULL
fabricated_citation_rate,csm_v4_vs_csm_v3,50,0.006666666666666666,-0.0,0.1414213562373095,NULL,NULL,0.0,0.02,computed,NULL
faithfulness,csm_v4_vs_long_context,52,0.14142628205128205,0.0,0.47618821799902256,0.004077315330505371,0.008970093727111817,0.06509415064102564,0.23218149038461539,computed,NULL
