metric_name,comparison,paired_sample_count,mean_difference,median_difference,effect_size,raw_p_value,adjusted_p_value,ci_low,ci_high,test_result,reason
retrieval_recall,csm_v3_vs_graph_rag,60,-0.3557103856288638,-0.38181818181818183,-1.8048766318029483,2.7755575615628914e-17,5.532611406048697e-16,-0.403897835524647,-0.30637284583706687,computed,NULL
retrieval_recall,csm_v3_vs_hippo_rag,60,-0.3761001810186592,-0.4,-1.9233477347131052,2.7755575615628914e-17,5.186823193170653e-16,-0.4225910013815357,-0.3246747126330459,computed,NULL
retrieval_recall,csm_v3_vs_csm,60,-0.10537715404563229,0.0,-0.6573342157762785,2.9802322387695312e-06,1.0608207611810594e-05,-0.14633058718656541,-0.0654004525064308,computed,NULL
state_accuracy,csm_v3_vs_long_context,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N/A,insufficient_paired_observations
state_accuracy,csm_v3_vs_rolling_summary,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N/A,insufficient_paired_observations
state_accuracy,csm_v3_vs_dense_rag,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N/A,insufficient_paired_observations
state_accuracy,csm_v3_vs_hybrid_rag,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N/A,insufficient_paired_observations
state_accuracy,csm_v3_vs_graph_rag,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N/A,insufficient_paired_observations
state_accuracy,csm_v3_vs_hippo_rag,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N/A,insufficient_paired_observations
state_accuracy,csm_v3_vs_csm,12,-0.041666666666666664,0.0,-0.28867513459481287,NULL,NULL,-0.125,0.0,computed,NULL
state_recovery_time,csm_v3_vs_long_context,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N/A,insufficient_paired_observations
state_recovery_time,csm_v3_vs_rolling_summary,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N/A,insufficient_paired_observations
state_recovery_time,csm_v3_vs_dense_rag,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N/A,insufficient_paired_observations
state_recovery_time,csm_v3_vs_hybrid_rag,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N/A,insufficient_paired_observations
state_recovery_time,csm_v3_vs_graph_rag,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N/A,insufficient_paired_observations
state_recovery_time,csm_v3_vs_hippo_rag,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N/A,insufficient_paired_observations
state_recovery_time,csm_v3_vs_csm,14,0.0,-0.0,NULL,NULL,NULL,0.0,0.0,computed,NULL
temporal_consistency,csm_v3_vs_long_context,22,0.04545454545454546,0.0,0.16359387723719593,1.0,1.0,-0.0606060606060606,0.16666666666666666,computed,NULL
temporal_consistency,csm_v3_vs_rolling_summary,22,-0.07575757575757575,0.0,-0.24641777741685872,0.266845703125,0.3659947946530963,-0.18181818181818182,0.04545454545454546,computed,NULL
temporal_consistency,csm_v3_vs_dense_rag,22,-0.045454545454545456,0.0,-0.10946114428081372,1.0,1.0,-0.21212121212121213,0.1212121212121212,computed,NULL
temporal_consistency,csm_v3_vs_hybrid_rag,22,0.015151515151515154,0.0,0.050587578468396024,1.0,1.0,-0.09090909090909088,0.13636363636363638,computed,NULL
temporal_consistency,csm_v3_vs_graph_rag,22,-0.0303030303030303,0.0,-0.08918825850158446,1.0,1.0,-0.16666666666666666,0.1060606060606061,computed,NULL
temporal_consistency,csm_v3_vs_hippo_rag,22,0.06060606060606062,0.0,0.22870037280913783,0.2890625,0.39286221590909093,-0.045454545454545456,0.16666666666666669,computed,NULL
temporal_consistency,csm_v3_vs_csm,22,-0.015151515151515143,0.0,-0.04169770329418556,1.0,1.0,-0.15151515151515152,0.12121212121212123,computed,NULL
tokens_per_query,csm_v3_vs_long_context,60,-1043.0333333333333,-883.0,-1.6795891002990793,3.1762786845135338e-15,3.9571138611231106e-14,-1207.2616666666665,-887.1450000000001,computed,NULL
tokens_per_query,csm_v3_vs_rolling_summary,60,62.28333333333333,-36.5,0.06679225784202109,0.8974218269914305,1.0,-176.50791666666666,301.30083333333323,computed,NULL
tokens_per_query,csm_v3_vs_dense_rag,60,-563.2,-518.0,-0.8494192259905365,1.0382663478969434e-11,6.467534125441377e-11,-714.87875,-409.3466666666667,computed,NULL
tokens_per_query,csm_v3_vs_hybrid_rag,60,-405.1333333333333,-303.0,-0.8048145521277597,7.561280982396751e-07,2.861801283210922e-06,-529.22125,-275.93625,computed,NULL
tokens_per_query,csm_v3_vs_graph_rag,60,-400.53333333333336,-406.0,-0.5272729077124021,1.2146708022957309e-05,3.7059854070043216e-05,-610.4925,-190.83833333333345,computed,NULL
tokens_per_query,csm_v3_vs_hippo_rag,60,-422.78333333333336,-397.0,-0.655141827485217,1.2146708022957309e-05,3.668551210973975e-05,-580.18875,-243.48375000000007,computed,NULL
tokens_per_query,csm_v3_vs_csm,60,464.45,440.0,0.49248761942726527,0.0010657657791434353,0.002700542101388874,248.81166666666667,706.1949999999999,computed,NULL
total_cost,csm_v3_vs_long_context,60,-0.00018011749999999996,-0.00015120000000000002,-1.1934015898230936,1.0382663478969434e-11,6.33554363308543e-11,-0.00021860181249999991,-0.000142189,computed,NULL
total_cost,csm_v3_vs_rolling_summary,60,4.2342499999999997e-05,1.9200000000000006e-05,0.19196647056218652,0.36629400670329104,0.4660506723586554,-1.3506124999999991e-05,9.927324999999993e-05,computed,NULL
total_cost,csm_v3_vs_dense_rag,60,-5.728500000000001e-05,-5.280000000000001e-05,-0.34660692599446613,0.01348929373119186,0.02619025211445692,-9.496274999999997e-05,-1.689393750000002e-05,computed,NULL
total_cost,csm_v3_vs_hybrid_rag,60,-3.9349999999999994e-05,-2.9700000000000017e-05,-0.282826077024028,0.1550019040032606,0.22389163911582088,-7.533700000000001e-05,-4.3415625000000085e-06,computed,NULL
total_cost,csm_v3_vs_graph_rag,60,-3.89075e-05,-5.3100000000000044e-05,-0.21076085458030475,0.09246098107292373,0.14177350431181637,-8.740675e-05,7.933812499999993e-06,computed,NULL
total_cost,csm_v3_vs_hippo_rag,60,-3.0582499999999994e-05,-4.1850000000000014e-05,-0.17969141716788037,0.051893895928921435,0.08478838733741809,-7.188843749999999e-05,9.860937499999992e-06,computed,NULL
total_cost,csm_v3_vs_csm,60,7.618500000000003e-05,5.3100000000000044e-05,0.40801033196871417,0.0010657657791434353,0.002655533066365726,3.305218750000002e-05,0.00012107037499999997,computed,NULL
unsupported_claim_rate,csm_v3_vs_long_context,48,0.10590277777777778,-0.0,0.24948838627187042,0.09625244140625,0.1460887308653236,-0.01571180555555556,0.23784722222222224,computed,NULL
unsupported_claim_rate,csm_v3_vs_rolling_summary,53,-0.11886792452830189,-0.0,-0.407252220509183,0.01171875,0.023359375,-0.19976415094339622,-0.0480660377358491,computed,NULL
unsupported_claim_rate,csm_v3_vs_dense_rag,55,-0.0696969696969697,-0.0,-0.2233021402306475,0.09228515625,0.14297026797279794,-0.14545454545454545,0.012121212121212121,computed,NULL
unsupported_claim_rate,csm_v3_vs_hybrid_rag,55,-0.09393939393939395,-0.0,-0.3108589270132312,0.03857421875,0.06372205196823204,-0.1803787878787879,-0.019621212121212192,computed,NULL
unsupported_claim_rate,csm_v3_vs_graph_rag,56,-0.1130952380952381,-0.0,-0.3975816167348283,0.01171875,0.02320467715231788,-0.19345238095238096,-0.044642857142857144,computed,NULL
unsupported_claim_rate,csm_v3_vs_hippo_rag,55,-0.09696969696969697,-0.0,-0.37300661594108164,0.021484375,0.03989955357142857,-0.16825757575757574,-0.03636363636363636,computed,NULL
unsupported_claim_rate,csm_v3_vs_csm,55,-0.06363636363636364,-0.0,-0.26633458611265615,0.1796875,0.251058703271028,-0.1318939393939394,-0.006060606060606058,computed,NULL
